Trial,Strategy,Threshold_Dist,Step,Adoption_Fraction,Final_Fraction,TimeToConverge
1,Random,Beta_High,26,0.011,0.011,1
1,Random,Beta_High,27,0.011,0.011,1
1,Random,Beta_High,28,0.011,0.011,1
1,Random,Beta_High,29,0.011,0.011,1
1,Random,Beta_High,30,0.011,0.011,1
1,Random,Beta_High,31,0.011,0.011,1
1,Random,Beta_High,32,0.011,0.011,1
1,Random,Beta_High,33,0.011,0.011,1
1,Random,Beta_High,34,0.011,0.011,1
1,Random,Beta_High,35,0.011,0.011,1
1,Random,Beta_High,36,0.011,0.011,1
1,Random,Beta_High,37,0.011,0.011,1
1,Random,Beta_High,38,0.011,0.011,1
1,Random,Beta_High,39,0.011,0.011,1
1,Random,Beta_High,40,0.011,0.011,1
1,Random,Beta_High,41,0.011,0.011,1
1,Random,Beta_High,42,0.011,0.011,1
1,Random,Beta_High,43,0.011,0.011,1
1,Random,Beta_High,44,0.011,0.011,1
1,Random,Beta_High,45,0.011,0.011,1
1,Random,Beta_High,46,0.011,0.011,1
1,Random,Beta_High,47,0.011,0.011,1
1,Random,Beta_High,48,0.011,0.011,1
1,Random,Beta_High,49,0.011,0.011,1
1,Degree,Beta_High,0,0.01,0.0425,2
1,Degree,Beta_High,1,0.0405,0.0425,2
1,Degree,Beta_High,2,0.0425,0.0425,2
1,Degree,Beta_High,3,0.0425,0.0425,2
1,Degree,Beta_High,4,0.0425,0.0425,2
1,Degree,Beta_High,5,0.0425,0.0425,2
1,Degree,Beta_High,6,0.0425,0.0425,2
1,Degree,Beta_High,7,0.0425,0.0425,2
1,Degree,Beta_High,8,0.0425,0.0425,2
1,Degree,Beta_High,9,0.0425,0.0425,2
1,Degree,Beta_High,10,0.0425,0.0425,2
1,Degree,Beta_High,11,0.0425,0.0425,2
1,Degree,Beta_High,12,0.0425,0.0425,2
1,Degree,Beta_High,13,0.0425,0.0425,2
1,Degree,Beta_High,14,0.0425,0.0425,2
1,Degree,Beta_High,15,0.0425,0.0425,2
1,Degree,Beta_High,16,0.0425,0.0425,2
1,Degree,Beta_High,17,0.0425,0.0425,2
1,Degree,Beta_High,18,0.0425,0.0425,2
1,Degree,Beta_High,19,0.0425,0.0425,2
1,Degree,Beta_High,20,0.0425,0.0425,2
1,Degree,Beta_High,21,0.0425,0.0425,2
1,Degree,Beta_High,22,0.0425,0.0425,2
1,Degree,Beta_High,23,0.0425,0.0425,2
1,Degree,Beta_High,24,0.0425,0.0425,2
1,Degree,Beta_High,25,0.0425,0.0425,2
1,Degree,Beta_High,26,0.0425,0.0425,2
1,Degree,Beta_High,27,0.0425,0.0425,2
1,Degree,Beta_High,28,0.0425,0.0425,2
1,Degree,Beta_High,29,0.0425,0.0425,2
1,Degree,Beta_High,30,0.0425,0.0425,2
1,Degree,Beta_High,31,0.0425,0.0425,2
1,Degree,Beta_High,32,0.0425,0.0425,2
1,Degree,Beta_High,33,0.0425,0.0425,2
1,Degree,Beta_High,34,0.0425,0.0425,2
1,Degree,Beta_High,35,0.0425,0.0425,2
1,Degree,Beta_High,36,0.0425,0.0425,2
1,Degree,Beta_High,37,0.0425,0.0425,2
1,Degree,Beta_High,38,0.0425,0.0425,2
1,Degree,Beta_High,39,0.0425,0.0425,2
1,Degree,Beta_High,40,0.0425,0.0425,2
1,Degree,Beta_High,41,0.0425,0.0425,2
1,Degree,Beta_High,42,0.0425,0.0425,2
1,Degree,Beta_High,43,0.0425,0.0425,2
1,Degree,Beta_High,44,0.0425,0.0425,2
1,Degree,Beta_High,45,0.0425,0.0425,2
1,Degree,Beta_High,46,0.0425,0.0425,2
1,Degree,Beta_High,47,0.0425,0.0425,2
1,Degree,Beta_High,48,0.0425,0.0425,2
1,Degree,Beta_High,49,0.0425,0.0425,2
1,Betweenness,Beta_High,0,0.01,0.042,2
1,Betweenness,Beta_High,1,0.0395,0.042,2
1,Betweenness,Beta_High,2,0.042,0.042,2
1,Betweenness,Beta_High,3,0.042,0.042,2
1,Betweenness,Beta_High,4,0.042,0.042,2
1,Betweenness,Beta_High,5,0.042,0.042,2
1,Betweenness,Beta_High,6,0.042,0.042,2
1,Betweenness,Beta_High,7,0.042,0.042,2
1,Betweenness,Beta_High,8,0.042,0.042,2
1,Betweenness,Beta_High,9,0.042,0.042,2
1,Betweenness,Beta_High,10,0.042,0.042,2
1,Betweenness,Beta_High,11,0.042,0.042,2
1,Betweenness,Beta_High,12,0.042,0.042,2
1,Betweenness,Beta_High,13,0.042,0.042,2
1,Betweenness,Beta_High,14,0.042,0.042,2
1,Betweenness,Beta_High,15,0.042,0.042,2
1,Betweenness,Beta_High,16,0.042,0.042,2
1,Betweenness,Beta_High,17,0.042,0.042,2
1,Betweenness,Beta_High,18,0.042,0.042,2
1,Betweenness,Beta_High,19,0.042,0.042,2
1,Betweenness,Beta_High,20,0.042,0.042,2
1,Betweenness,Beta_High,21,0.042,0.042,2
1,Betweenness,Beta_High,22,0.042,0.042,2
1,Betweenness,Beta_High,23,0.042,0.042,2
1,Betweenness,Beta_High,24,0.042,0.042,2
1,Betweenness,Beta_High,25,0.042,0.042,2
1,Betweenness,Beta_High,26,0.042,0.042,2
1,Betweenness,Beta_High,27,0.042,0.042,2
1,Betweenness,Beta_High,28,0.042,0.042,2
1,Betweenness,Beta_High,29,0.042,0.042,2
1,Betweenness,Beta_High,30,0.042,0.042,2
1,Betweenness,Beta_High,31,0.042,0.042,2
1,Betweenness,Beta_High,32,0.042,0.042,2
1,Betweenness,Beta_High,33,0.042,0.042,2
1,Betweenness,Beta_High,34,0.042,0.042,2
1,Betweenness,Beta_High,35,0.042,0.042,2
1,Betweenness,Beta_High,36,0.042,0.042,2
1,Betweenness,Beta_High,37,0.042,0.042,2
1,Betweenness,Beta_High,38,0.042,0.042,2
1,Betweenness,Beta_High,39,0.042,0.042,2
1,Betweenness,Beta_High,40,0.042,0.042,2
1,Betweenness,Beta_High,41,0.042,0.042,2
1,Betweenness,Beta_High,42,0.042,0.042,2
1,Betweenness,Beta_High,43,0.042,0.042,2
1,Betweenness,Beta_High,44,0.042,0.042,2
1,Betweenness,Beta_High,45,0.042,0.042,2
1,Betweenness,Beta_High,46,0.042,0.042,2
1,Betweenness,Beta_High,47,0.042,0.042,2
1,Betweenness,Beta_High,48,0.042,0.042,2
1,Betweenness,Beta_High,49,0.042,0.042,2
2,Random,Beta_High,0,0.01,0.0105,1
2,Random,Beta_High,1,0.0105,0.0105,1
2,Random,Beta_High,2,0.0105,0.0105,1
2,Random,Beta_High,3,0.0105,0.0105,1
2,Random,Beta_High,4,0.0105,0.0105,1
2,Random,Beta_High,5,0.0105,0.0105,1
2,Random,Beta_High,6,0.0105,0.0105,1
2,Random,Beta_High,7,0.0105,0.0105,1
2,Random,Beta_High,8,0.0105,0.0105,1
2,Random,Beta_High,9,0.0105,0.0105,1
2,Random,Beta_High,10,0.0105,0.0105,1
2,Random,Beta_High,11,0.0105,0.0105,1
2,Random,Beta_High,12,0.0105,0.0105,1
2,Random,Beta_High,13,0.0105,0.0105,1
2,Random,Beta_High,14,0.0105,0.0105,1
2,Random,Beta_High,15,0.0105,0.0105,1
2,Random,Beta_High,16,0.0105,0.0105,1
2,Random,Beta_High,17,0.0105,0.0105,1
2,Random,Beta_High,18,0.0105,0.0105,1
2,Random,Beta_High,19,0.0105,0.0105,1
2,Random,Beta_High,20,0.0105,0.0105,1
2,Random,Beta_High,21,0.0105,0.0105,1
2,Random,Beta_High,22,0.0105,0.0105,1
2,Random,Beta_High,23,0.0105,0.0105,1
2,Random,Beta_High,24,0.0105,0.0105,1
2,Random,Beta_High,25,0.0105,0.0105,1
2,Random,Beta_High,26,0.0105,0.0105,1
2,Random,Beta_High,27,0.0105,0.0105,1
2,Random,Beta_High,28,0.0105,0.0105,1
2,Random,Beta_High,29,0.0105,0.0105,1
2,Random,Beta_High,30,0.0105,0.0105,1
2,Random,Beta_High,31,0.0105,0.0105,1
2,Random,Beta_High,32,0.0105,0.0105,1
2,Random,Beta_High,33,0.0105,0.0105,1
2,Random,Beta_High,34,0.0105,0.0105,1
2,Random,Beta_High,35,0.0105,0.0105,1
2,Random,Beta_High,36,0.0105,0.0105,1
2,Random,Beta_High,37,0.0105,0.0105,1
2,Random,Beta_High,38,0.0105,0.0105,1
2,Random,Beta_High,39,0.0105,0.0105,1
2,Random,Beta_High,40,0.0105,0.0105,1
2,Random,Beta_High,41,0.0105,0.0105,1
2,Random,Beta_High,42,0.0105,0.0105,1
2,Random,Beta_High,43,0.0105,0.0105,1
2,Random,Beta_High,44,0.0105,0.0105,1
2,Random,Beta_High,45,0.0105,0.0105,1
2,Random,Beta_High,46,0.0105,0.0105,1
2,Random,Beta_High,47,0.0105,0.0105,1
2,Random,Beta_High,48,0.0105,0.0105,1
2,Random,Beta_High,49,0.0105,0.0105,1
2,Degree,Beta_High,0,0.01,0.0465,3
2,Degree,Beta_High,1,0.043,0.0465,3
2,Degree,Beta_High,2,0.0455,0.0465,3
2,Degree,Beta_High,3,0.0465,0.0465,3
2,Degree,Beta_High,4,0.0465,0.0465,3
2,Degree,Beta_High,5,0.0465,0.0465,3
2,Degree,Beta_High,6,0.0465,0.0465,3
2,Degree,Beta_High,7,0.0465,0.0465,3
2,Degree,Beta_High,8,0.0465,0.0465,3
2,Degree,Beta_High,9,0.0465,0.0465,3
2,Degree,Beta_High,10,0.0465,0.0465,3
2,Degree,Beta_High,11,0.0465,0.0465,3
2,Degree,Beta_High,12,0.0465,0.0465,3
2,Degree,Beta_High,13,0.0465,0.0465,3
2,Degree,Beta_High,14,0.0465,0.0465,3
2,Degree,Beta_High,15,0.0465,0.0465,3
2,Degree,Beta_High,16,0.0465,0.0465,3
2,Degree,Beta_High,17,0.0465,0.0465,3
2,Degree,Beta_High,18,0.0465,0.0465,3
2,Degree,Beta_High,19,0.0465,0.0465,3
2,Degree,Beta_High,20,0.0465,0.0465,3
2,Degree,Beta_High,21,0.0465,0.0465,3
2,Degree,Beta_High,22,0.0465,0.0465,3
2,Degree,Beta_High,23,0.0465,0.0465,3
2,Degree,Beta_High,24,0.0465,0.0465,3
2,Degree,Beta_High,25,0.0465,0.0465,3
2,Degree,Beta_High,26,0.0465,0.0465,3
2,Degree,Beta_High,27,0.0465,0.0465,3
2,Degree,Beta_High,28,0.0465,0.0465,3
2,Degree,Beta_High,29,0.0465,0.0465,3
2,Degree,Beta_High,30,0.0465,0.0465,3
2,Degree,Beta_High,31,0.0465,0.0465,3
2,Degree,Beta_High,32,0.0465,0.0465,3
2,Degree,Beta_High,33,0.0465,0.0465,3
2,Degree,Beta_High,34,0.0465,0.0465,3
2,Degree,Beta_High,35,0.0465,0.0465,3
2,Degree,Beta_High,36,0.0465,0.0465,3
2,Degree,Beta_High,37,0.0465,0.0465,3
2,Degree,Beta_High,38,0.0465,0.0465,3
2,Degree,Beta_High,39,0.0465,0.0465,3
2,Degree,Beta_High,40,0.0465,0.0465,3
2,Degree,Beta_High,41,0.0465,0.0465,3
2,Degree,Beta_High,42,0.0465,0.0465,3
2,Degree,Beta_High,43,0.0465,0.0465,3
2,Degree,Beta_High,44,0.0465,0.0465,3
2,Degree,Beta_High,45,0.0465,0.0465,3
2,Degree,Beta_High,46,0.0465,0.0465,3
2,Degree,Beta_High,47,0.0465,0.0465,3
2,Degree,Beta_High,48,0.0465,0.0465,3
2,Degree,Beta_High,49,0.0465,0.0465,3
2,Betweenness,Beta_High,0,0.01,0.047,3
2,Betweenness,Beta_High,1,0.0435,0.047,3
2,Betweenness,Beta_High,2,0.046,0.047,3
2,Betweenness,Beta_High,3,0.047,0.047,3
2,Betweenness,Beta_High,4,0.047,0.047,3
2,Betweenness,Beta_High,5,0.047,0.047,3
2,Betweenness,Beta_High,6,0.047,0.047,3
2,Betweenness,Beta_High,7,0.047,0.047,3
2,Betweenness,Beta_High,8,0.047,0.047,3
2,Betweenness,Beta_High,9,0.047,0.047,3
2,Betweenness,Beta_High,10,0.047,0.047,3
2,Betweenness,Beta_High,11,0.047,0.047,3
2,Betweenness,Beta_High,12,0.047,0.047,3
2,Betweenness,Beta_High,13,0.047,0.047,3
2,Betweenness,Beta_High,14,0.047,0.047,3
2,Betweenness,Beta_High,15,0.047,0.047,3
2,Betweenness,Beta_High,16,0.047,0.047,3
2,Betweenness,Beta_High,17,0.047,0.047,3
2,Betweenness,Beta_High,18,0.047,0.047,3
2,Betweenness,Beta_High,19,0.047,0.047,3
2,Betweenness,Beta_High,20,0.047,0.047,3
2,Betweenness,Beta_High,21,0.047,0.047,3
2,Betweenness,Beta_High,22,0.047,0.047,3
2,Betweenness,Beta_High,23,0.047,0.047,3
2,Betweenness,Beta_High,24,0.047,0.047,3
2,Betweenness,Beta_High,25,0.047,0.047,3
2,Betweenness,Beta_High,26,0.047,0.047,3
2,Betweenness,Beta_High,27,0.047,0.047,3
2,Betweenness,Beta_High,28,0.047,0.047,3
2,Betweenness,Beta_High,29,0.047,0.047,3
2,Betweenness,Beta_High,30,0.047,0.047,3
2,Betweenness,Beta_High,31,0.047,0.047,3
2,Betweenness,Beta_High,32,0.047,0.047,3
2,Betweenness,Beta_High,33,0.047,0.047,3
2,Betweenness,Beta_High,34,0.047,0.047,3
2,Betweenness,Beta_High,35,0.047,0.047,3
2,Betweenness,Beta_High,36,0.047,0.047,3
2,Betweenness,Beta_High,37,0.047,0.047,3
2,Betweenness,Beta_High,38,0.047,0.047,3
2,Betweenness,Beta_High,39,0.047,0.047,3
2,Betweenness,Beta_High,40,0.047,0.047,3
2,Betweenness,Beta_High,41,0.047,0.047,3
2,Betweenness,Beta_High,42,0.047,0.047,3
2,Betweenness,Beta_High,43,0.047,0.047,3
2,Betweenness,Beta_High,44,0.047,0.047,3
2,Betweenness,Beta_High,45,0.047,0.047,3
2,Betweenness,Beta_High,46,0.047,0.047,3
2,Betweenness,Beta_High,47,0.047,0.047,3
2,Betweenness,Beta_High,48,0.047,0.047,3
2,Betweenness,Beta_High,49,0.047,0.047,3
3,Random,Beta_High,0,0.01,0.011,1
3,Random,Beta_High,1,0.011,0.011,1
3,Random,Beta_High,2,0.011,0.011,1
3,Random,Beta_High,3,0.011,0.011,1
3,Random,Beta_High,4,0.011,0.011,1
3,Random,Beta_High,5,0.011,0.011,1
3,Random,Beta_High,6,0.011,0.011,1
3,Random,Beta_High,7,0.011,0.011,1
3,Random,Beta_High,8,0.011,0.011,1
3,Random,Beta_High,9,0.011,0.011,1
3,Random,Beta_High,10,0.011,0.011,1
3,Random,Beta_High,11,0.011,0.011,1
3,Random,Beta_High,12,0.011,0.011,1
3,Random,Beta_High,13,0.011,0.011,1
3,Random,Beta_High,14,0.011,0.011,1
3,Random,Beta_High,15,0.011,0.011,1
3,Random,Beta_High,16,0.011,0.011,1
3,Random,Beta_High,17,0.011,0.011,1
3,Random,Beta_High,18,0.011,0.011,1
3,Random,Beta_High,19,0.011,0.011,1
3,Random,Beta_High,20,0.011,0.011,1
3,Random,Beta_High,21,0.011,0.011,1
3,Random,Beta_High,22,0.011,0.011,1
3,Random,Beta_High,23,0.011,0.011,1
3,Random,Beta_High,24,0.011,0.011,1
3,Random,Beta_High,25,0.011,0.011,1
3,Random,Beta_High,26,0.011,0.011,1
3,Random,Beta_High,27,0.011,0.011,1
3,Random,Beta_High,28,0.011,0.011,1
3,Random,Beta_High,29,0.011,0.011,1
3,Random,Beta_High,30,0.011,0.011,1
3,Random,Beta_High,31,0.011,0.011,1
3,Random,Beta_High,32,0.011,0.011,1
3,Random,Beta_High,33,0.011,0.011,1
3,Random,Beta_High,34,0.011,0.011,1
3,Random,Beta_High,35,0.011,0.011,1
3,Random,Beta_High,36,0.011,0.011,1
3,Random,Beta_High,37,0.011,0.011,1
3,Random,Beta_High,38,0.011,0.011,1
3,Random,Beta_High,39,0.011,0.011,1
3,Random,Beta_High,40,0.011,0.011,1
3,Random,Beta_High,41,0.011,0.011,1
3,Random,Beta_High,42,0.011,0.011,1
3,Random,Beta_High,43,0.011,0.011,1
3,Random,Beta_High,44,0.011,0.011,1
3,Random,Beta_High,45,0.011,0.011,1
3,Random,Beta_High,46,0.011,0.011,1
3,Random,Beta_High,47,0.011,0.011,1
3,Random,Beta_High,48,0.011,0.011,1
3,Random,Beta_High,49,0.011,0.011,1
3,Degree,Beta_High,0,0.01,0.056,2
3,Degree,Beta_High,1,0.052,0.056,2
3,Degree,Beta_High,2,0.056,0.056,2
3,Degree,Beta_High,3,0.056,0.056,2
3,Degree,Beta_High,4,0.056,0.056,2
3,Degree,Beta_High,5,0.056,0.056,2
3,Degree,Beta_High,6,0.056,0.056,2
3,Degree,Beta_High,7,0.056,0.056,2
3,Degree,Beta_High,8,0.056,0.056,2
3,Degree,Beta_High,9,0.056,0.056,2
3,Degree,Beta_High,10,0.056,0.056,2
3,Degree,Beta_High,11,0.056,0.056,2
3,Degree,Beta_High,12,0.056,0.056,2
3,Degree,Beta_High,13,0.056,0.056,2
3,Degree,Beta_High,14,0.056,0.056,2
3,Degree,Beta_High,15,0.056,0.056,2
3,Degree,Beta_High,16,0.056,0.056,2
3,Degree,Beta_High,17,0.056,0.056,2
3,Degree,Beta_High,18,0.056,0.056,2
3,Degree,Beta_High,19,0.056,0.056,2
3,Degree,Beta_High,20,0.056,0.056,2
3,Degree,Beta_High,21,0.056,0.056,2
3,Degree,Beta_High,22,0.056,0.056,2
3,Degree,Beta_High,23,0.056,0.056,2
3,Degree,Beta_High,24,0.056,0.056,2
3,Degree,Beta_High,25,0.056,0.056,2
3,Degree,Beta_High,26,0.056,0.056,2
3,Degree,Beta_High,27,0.056,0.056,2
3,Degree,Beta_High,28,0.056,0.056,2
3,Degree,Beta_High,29,0.056,0.056,2
3,Degree,Beta_High,30,0.056,0.056,2
3,Degree,Beta_High,31,0.056,0.056,2
3,Degree,Beta_High,32,0.056,0.056,2
3,Degree,Beta_High,33,0.056,0.056,2
3,Degree,Beta_High,34,0.056,0.056,2
3,Degree,Beta_High,35,0.056,0.056,2
3,Degree,Beta_High,36,0.056,0.056,2
3,Degree,Beta_High,37,0.056,0.056,2
3,Degree,Beta_High,38,0.056,0.056,2
3,Degree,Beta_High,39,0.056,0.056,2
3,Degree,Beta_High,40,0.056,0.056,2
3,Degree,Beta_High,41,0.056,0.056,2
3,Degree,Beta_High,42,0.056,0.056,2
3,Degree,Beta_High,43,0.056,0.056,2
3,Degree,Beta_High,44,0.056,0.056,2
3,Degree,Beta_High,45,0.056,0.056,2
3,Degree,Beta_High,46,0.056,0.056,2
3,Degree,Beta_High,47,0.056,0.056,2
3,Degree,Beta_High,48,0.056,0.056,2
3,Degree,Beta_High,49,0.056,0.056,2
3,Betweenness,Beta_High,0,0.01,0.054,2
3,Betweenness,Beta_High,1,0.0505,0.054,2
3,Betweenness,Beta_High,2,0.054,0.054,2
3,Betweenness,Beta_High,3,0.054,0.054,2
3,Betweenness,Beta_High,4,0.054,0.054,2
3,Betweenness,Beta_High,5,0.054,0.054,2
3,Betweenness,Beta_High,6,0.054,0.054,2
3,Betweenness,Beta_High,7,0.054,0.054,2
3,Betweenness,Beta_High,8,0.054,0.054,2
3,Betweenness,Beta_High,9,0.054,0.054,2
3,Betweenness,Beta_High,10,0.054,0.054,2
3,Betweenness,Beta_High,11,0.054,0.054,2
3,Betweenness,Beta_High,12,0.054,0.054,2
3,Betweenness,Beta_High,13,0.054,0.054,2
3,Betweenness,Beta_High,14,0.054,0.054,2
3,Betweenness,Beta_High,15,0.054,0.054,2
3,Betweenness,Beta_High,16,0.054,0.054,2
3,Betweenness,Beta_High,17,0.054,0.054,2
3,Betweenness,Beta_High,18,0.054,0.054,2
3,Betweenness,Beta_High,19,0.054,0.054,2
3,Betweenness,Beta_High,20,0.054,0.054,2
3,Betweenness,Beta_High,21,0.054,0.054,2
3,Betweenness,Beta_High,22,0.054,0.054,2
3,Betweenness,Beta_High,23,0.054,0.054,2
3,Betweenness,Beta_High,24,0.054,0.054,2
3,Betweenness,Beta_High,25,0.054,0.054,2
3,Betweenness,Beta_High,26,0.054,0.054,2
3,Betweenness,Beta_High,27,0.054,0.054,2
3,Betweenness,Beta_High,28,0.054,0.054,2
3,Betweenness,Beta_High,29,0.054,0.054,2
3,Betweenness,Beta_High,30,0.054,0.054,2
3,Betweenness,Beta_High,31,0.054,0.054,2
3,Betweenness,Beta_High,32,0.054,0.054,2
3,Betweenness,Beta_High,33,0.054,0.054,2
3,Betweenness,Beta_High,34,0.054,0.054,2
3,Betweenness,Beta_High,35,0.054,0.054,2
3,Betweenness,Beta_High,36,0.054,0.054,2
3,Betweenness,Beta_High,37,0.054,0.054,2
3,Betweenness,Beta_High,38,0.054,0.054,2
3,Betweenness,Beta_High,39,0.054,0.054,2
3,Betweenness,Beta_High,40,0.054,0.054,2
3,Betweenness,Beta_High,41,0.054,0.054,2
3,Betweenness,Beta_High,42,0.054,0.054,2
3,Betweenness,Beta_High,43,0.054,0.054,2
3,Betweenness,Beta_High,44,0.054,0.054,2
3,Betweenness,Beta_High,45,0.054,0.054,2
3,Betweenness,Beta_High,46,0.054,0.054,2
3,Betweenness,Beta_High,47,0.054,0.054,2
3,Betweenness,Beta_High,48,0.054,0.054,2
3,Betweenness,Beta_High,49,0.054,0.054,2
4,Random,Beta_High,0,0.01,0.0105,1
4,Random,Beta_High,1,0.0105,0.0105,1
4,Random,Beta_High,2,0.0105,0.0105,1
4,Random,Beta_High,3,0.0105,0.0105,1
4,Random,Beta_High,4,0.0105,0.0105,1
4,Random,Beta_High,5,0.0105,0.0105,1
4,Random,Beta_High,6,0.0105,0.0105,1
4,Random,Beta_High,7,0.0105,0.0105,1
4,Random,Beta_High,8,0.0105,0.0105,1
4,Random,Beta_High,9,0.0105,0.0105,1
4,Random,Beta_High,10,0.0105,0.0105,1
4,Random,Beta_High,11,0.0105,0.0105,1
4,Random,Beta_High,12,0.0105,0.0105,1
4,Random,Beta_High,13,0.0105,0.0105,1
4,Random,Beta_High,14,0.0105,0.0105,1
4,Random,Beta_High,15,0.0105,0.0105,1
4,Random,Beta_High,16,0.0105,0.0105,1
4,Random,Beta_High,17,0.0105,0.0105,1
4,Random,Beta_High,18,0.0105,0.0105,1
4,Random,Beta_High,19,0.0105,0.0105,1
4,Random,Beta_High,20,0.0105,0.0105,1
4,Random,Beta_High,21,0.0105,0.0105,1
4,Random,Beta_High,22,0.0105,0.0105,1
4,Random,Beta_High,23,0.0105,0.0105,1
4,Random,Beta_High,24,0.0105,0.0105,1
4,Random,Beta_High,25,0.0105,0.0105,1
4,Random,Beta_High,26,0.0105,0.0105,1
4,Random,Beta_High,27,0.0105,0.0105,1
4,Random,Beta_High,28,0.0105,0.0105,1
4,Random,Beta_High,29,0.0105,0.0105,1
4,Random,Beta_High,30,0.0105,0.0105,1
4,Random,Beta_High,31,0.0105,0.0105,1
4,Random,Beta_High,32,0.0105,0.0105,1
4,Random,Beta_High,33,0.0105,0.0105,1
4,Random,Beta_High,34,0.0105,0.0105,1
4,Random,Beta_High,35,0.0105,0.0105,1
4,Random,Beta_High,36,0.0105,0.0105,1
4,Random,Beta_High,37,0.0105,0.0105,1
4,Random,Beta_High,38,0.0105,0.0105,1
4,Random,Beta_High,39,0.0105,0.0105,1
4,Random,Beta_High,40,0.0105,0.0105,1
4,Random,Beta_High,41,0.0105,0.0105,1
4,Random,Beta_High,42,0.0105,0.0105,1
4,Random,Beta_High,43,0.0105,0.0105,1
4,Random,Beta_High,44,0.0105,0.0105,1
4,Random,Beta_High,45,0.0105,0.0105,1
4,Random,Beta_High,46,0.0105,0.0105,1
4,Random,Beta_High,47,0.0105,0.0105,1
4,Random,Beta_High,48,0.0105,0.0105,1
4,Random,Beta_High,49,0.0105,0.0105,1
4,Degree,Beta_High,0,0.01,0.0495,2
4,Degree,Beta_High,1,0.047,0.0495,2
4,Degree,Beta_High,2,0.0495,0.0495,2
4,Degree,Beta_High,3,0.0495,0.0495,2
4,Degree,Beta_High,4,0.0495,0.0495,2
4,Degree,Beta_High,5,0.0495,0.0495,2
4,Degree,Beta_High,6,0.0495,0.0495,2
4,Degree,Beta_High,7,0.0495,0.0495,2
4,Degree,Beta_High,8,0.0495,0.0495,2
4,Degree,Beta_High,9,0.0495,0.0495,2
4,Degree,Beta_High,10,0.0495,0.0495,2
4,Degree,Beta_High,11,0.0495,0.0495,2
4,Degree,Beta_High,12,0.0495,0.0495,2
4,Degree,Beta_High,13,0.0495,0.0495,2
4,Degree,Beta_High,14,0.0495,0.0495,2
4,Degree,Beta_High,15,0.0495,0.0495,2
4,Degree,Beta_High,16,0.0495,0.0495,2
4,Degree,Beta_High,17,0.0495,0.0495,2
4,Degree,Beta_High,18,0.0495,0.0495,2
4,Degree,Beta_High,19,0.0495,0.0495,2
4,Degree,Beta_High,20,0.0495,0.0495,2
4,Degree,Beta_High,21,0.0495,0.0495,2
4,Degree,Beta_High,22,0.0495,0.0495,2
4,Degree,Beta_High,23,0.0495,0.0495,2
4,Degree,Beta_High,24,0.0495,0.0495,2
4,Degree,Beta_High,25,0.0495,0.0495,2
4,Degree,Beta_High,26,0.0495,0.0495,2
4,Degree,Beta_High,27,0.0495,0.0495,2
4,Degree,Beta_High,28,0.0495,0.0495,2
4,Degree,Beta_High,29,0.0495,0.0495,2
4,Degree,Beta_High,30,0.0495,0.0495,2
4,Degree,Beta_High,31,0.0495,0.0495,2
4,Degree,Beta_High,32,0.0495,0.0495,2
4,Degree,Beta_High,33,0.0495,0.0495,2
4,Degree,Beta_High,34,0.0495,0.0495,2
4,Degree,Beta_High,35,0.0495,0.0495,2
4,Degree,Beta_High,36,0.0495,0.0495,2
4,Degree,Beta_High,37,0.0495,0.0495,2
4,Degree,Beta_High,38,0.0495,0.0495,2
4,Degree,Beta_High,39,0.0495,0.0495,2
4,Degree,Beta_High,40,0.0495,0.0495,2
4,Degree,Beta_High,41,0.0495,0.0495,2
4,Degree,Beta_High,42,0.0495,0.0495,2
4,Degree,Beta_High,43,0.0495,0.0495,2
4,Degree,Beta_High,44,0.0495,0.0495,2
4,Degree,Beta_High,45,0.0495,0.0495,2
4,Degree,Beta_High,46,0.0495,0.0495,2
4,Degree,Beta_High,47,0.0495,0.0495,2
4,Degree,Beta_High,48,0.0495,0.0495,2
4,Degree,Beta_High,49,0.0495,0.0495,2
4,Betweenness,Beta_High,0,0.01,0.049,2
4,Betweenness,Beta_High,1,0.046,0.049,2
4,Betweenness,Beta_High,2,0.049,0.049,2
4,Betweenness,Beta_High,3,0.049,0.049,2
4,Betweenness,Beta_High,4,0.049,0.049,2
4,Betweenness,Beta_High,5,0.049,0.049,2
4,Betweenness,Beta_High,6,0.049,0.049,2
4,Betweenness,Beta_High,7,0.049,0.049,2
4,Betweenness,Beta_High,8,0.049,0.049,2
4,Betweenness,Beta_High,9,0.049,0.049,2
4,Betweenness,Beta_High,10,0.049,0.049,2
4,Betweenness,Beta_High,11,0.049,0.049,2
4,Betweenness,Beta_High,12,0.049,0.049,2
4,Betweenness,Beta_High,13,0.049,0.049,2
4,Betweenness,Beta_High,14,0.049,0.049,2
4,Betweenness,Beta_High,15,0.049,0.049,2
4,Betweenness,Beta_High,16,0.049,0.049,2
4,Betweenness,Beta_High,17,0.049,0.049,2
4,Betweenness,Beta_High,18,0.049,0.049,2
4,Betweenness,Beta_High,19,0.049,0.049,2
4,Betweenness,Beta_High,20,0.049,0.049,2
4,Betweenness,Beta_High,21,0.049,0.049,2
4,Betweenness,Beta_High,22,0.049,0.049,2
4,Betweenness,Beta_High,23,0.049,0.049,2
4,Betweenness,Beta_High,24,0.049,0.049,2
4,Betweenness,Beta_High,25,0.049,0.049,2
4,Betweenness,Beta_High,26,0.049,0.049,2
4,Betweenness,Beta_High,27,0.049,0.049,2
4,Betweenness,Beta_High,28,0.049,0.049,2
