Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
33,Random,Beta_High,0.0105,1
33,Degree,Beta_High,0.011,1
33,Betweenness,Beta_High,0.0125,1
33,Random,Normal,0.0135,1
33,Degree,Normal,0.9955,19
33,Betweenness,Normal,0.9955,20
33,Random,Constant_0.4,0.0105,1
33,Degree,Constant_0.4,0.0165,2
33,Betweenness,Constant_0.4,0.021,2
34,Random,Fixed_0.2,0.01,0
34,Degree,Fixed_0.2,0.9955,9
34,Betweenness,Fixed_0.2,0.9955,9
34,Random,Uniform,0.106,16
34,Degree,Uniform,0.9065,39
34,Betweenness,Uniform,0.9115,35
34,Random,Beta_Low,0.0245,7
34,Degree,Beta_Low,0.9955,7
34,Betweenness,Beta_Low,0.9955,7
34,Random,Beta_Mid,0.0115,1
34,Degree,Beta_Mid,0.05,4
34,Betweenness,Beta_Mid,0.049,4
34,Random,Beta_High,0.01,0
34,Degree,Beta_High,0.011,1
34,Betweenness,Beta_High,0.0135,1
34,Random,Normal,0.012,1
34,Degree,Normal,0.9955,14
34,Betweenness,Normal,0.9955,15
34,Random,Constant_0.4,0.011,1
34,Degree,Constant_0.4,0.0165,2
34,Betweenness,Constant_0.4,0.021,2
35,Random,Fixed_0.2,0.012,2
35,Degree,Fixed_0.2,0.9955,9
35,Betweenness,Fixed_0.2,0.9955,9
35,Random,Uniform,0.1885,19
35,Degree,Uniform,0.6735,23
35,Betweenness,Uniform,0.6735,22
35,Random,Beta_Low,0.018,4
35,Degree,Beta_Low,0.9955,7
35,Betweenness,Beta_Low,0.9955,8
35,Random,Beta_Mid,0.0105,1
35,Degree,Beta_Mid,0.052,5
35,Betweenness,Beta_Mid,0.053,4
35,Random,Beta_High,0.01,0
35,Degree,Beta_High,0.0105,1
35,Betweenness,Beta_High,0.0125,1
35,Random,Normal,0.013,3
35,Degree,Normal,0.9955,16
35,Betweenness,Normal,0.9955,17
35,Random,Constant_0.4,0.0125,2
35,Degree,Constant_0.4,0.0165,2
35,Betweenness,Constant_0.4,0.021,2
36,Random,Fixed_0.2,0.0145,2
36,Degree,Fixed_0.2,0.9955,9
36,Betweenness,Fixed_0.2,0.9955,9
36,Random,Uniform,0.2475,50
36,Degree,Uniform,0.8375,36
36,Betweenness,Uniform,0.8445,35
36,Random,Beta_Low,0.058,16
36,Degree,Beta_Low,0.9955,8
36,Betweenness,Beta_Low,0.9955,8
36,Random,Beta_Mid,0.012,1
36,Degree,Beta_Mid,0.0705,6
36,Betweenness,Beta_Mid,0.0865,12
36,Random,Beta_High,0.01,0
36,Degree,Beta_High,0.0115,1
36,Betweenness,Beta_High,0.0135,1
36,Random,Normal,0.016,2
36,Degree,Normal,0.9955,18
36,Betweenness,Normal,0.9955,20
36,Random,Constant_0.4,0.01,0
36,Degree,Constant_0.4,0.0165,2
36,Betweenness,Constant_0.4,0.021,2
37,Random,Fixed_0.2,0.014,1
37,Degree,Fixed_0.2,0.9955,9
37,Betweenness,Fixed_0.2,0.9955,9
37,Random,Uniform,0.16,20
37,Degree,Uniform,0.722,34
37,Betweenness,Uniform,0.722,48
37,Random,Beta_Low,0.029,5
37,Degree,Beta_Low,0.9955,8
37,Betweenness,Beta_Low,0.9955,8
37,Random,Beta_Mid,0.012,2
37,Degree,Beta_Mid,0.066,6
37,Betweenness,Beta_Mid,0.0785,7
37,Random,Beta_High,0.0115,1
37,Degree,Beta_High,0.011,1
37,Betweenness,Beta_High,0.0125,1
37,Random,Normal,0.0115,1
37,Degree,Normal,0.9955,16
37,Betweenness,Normal,0.9955,15
37,Random,Constant_0.4,0.01,0
37,Degree,Constant_0.4,0.0165,2
37,Betweenness,Constant_0.4,0.021,2
38,Random,Fixed_0.2,0.013,4
38,Degree,Fixed_0.2,0.9955,9
38,Betweenness,Fixed_0.2,0.9955,9
38,Random,Uniform,0.181,25
38,Degree,Uniform,0.408,20
38,Betweenness,Uniform,0.4175,19
38,Random,Beta_Low,0.9955,16
38,Degree,Beta_Low,0.9955,8
38,Betweenness,Beta_Low,0.9955,8
38,Random,Beta_Mid,0.0115,1
38,Degree,Beta_Mid,0.076,8
38,Betweenness,Beta_Mid,0.082,8
38,Random,Beta_High,0.01,0
38,Degree,Beta_High,0.011,1
38,Betweenness,Beta_High,0.0125,1
38,Random,Normal,0.0195,5
38,Degree,Normal,0.9955,15
38,Betweenness,Normal,0.9955,16
38,Random,Constant_0.4,0.01,0
38,Degree,Constant_0.4,0.0165,2
38,Betweenness,Constant_0.4,0.021,2
39,Random,Fixed_0.2,0.0135,3
39,Degree,Fixed_0.2,0.9955,9
39,Betweenness,Fixed_0.2,0.9955,9
39,Random,Uniform,0.0215,2
39,Degree,Uniform,0.524,36
39,Betweenness,Uniform,0.4905,27
39,Random,Beta_Low,0.9955,17
39,Degree,Beta_Low,0.9955,8
39,Betweenness,Beta_Low,0.9955,8
39,Random,Beta_Mid,0.0125,2
39,Degree,Beta_Mid,0.0545,5
39,Betweenness,Beta_Mid,0.06,5
39,Random,Beta_High,0.01,0
39,Degree,Beta_High,0.0105,1
39,Betweenness,Beta_High,0.0125,1
39,Random,Normal,0.012,1
39,Degree,Normal,0.9955,16
39,Betweenness,Normal,0.9955,17
39,Random,Constant_0.4,0.011,1
39,Degree,Constant_0.4,0.0165,2
39,Betweenness,Constant_0.4,0.021,2
40,Random,Fixed_0.2,0.012,2
40,Degree,Fixed_0.2,0.9955,9
40,Betweenness,Fixed_0.2,0.9955,9
40,Random,Uniform,0.442,50
40,Degree,Uniform,0.6975,41
40,Betweenness,Uniform,0.787,50
40,Random,Beta_Low,0.9955,21
40,Degree,Beta_Low,0.9955,7
40,Betweenness,Beta_Low,0.9955,7
40,Random,Beta_Mid,0.0115,2
40,Degree,Beta_Mid,0.073,13
40,Betweenness,Beta_Mid,0.067,8
40,Random,Beta_High,0.01,0
40,Degree,Beta_High,0.011,1
40,Betweenness,Beta_High,0.012,1
40,Random,Normal,0.013,1
40,Degree,Normal,0.9955,13
40,Betweenness,Normal,0.9955,13
40,Random,Constant_0.4,0.01,0
40,Degree,Constant_0.4,0.0165,2
40,Betweenness,Constant_0.4,0.021,2
41,Random,Fixed_0.2,0.0115,1
41,Degree,Fixed_0.2,0.9955,9
41,Betweenness,Fixed_0.2,0.9955,9
41,Random,Uniform,0.0475,7
41,Degree,Uniform,0.5185,27
41,Betweenness,Uniform,0.503,20
41,Random,Beta_Low,0.039,11
41,Degree,Beta_Low,0.9955,7
41,Betweenness,Beta_Low,0.9955,7
41,Random,Beta_Mid,0.0105,1
41,Degree,Beta_Mid,0.0445,7
41,Betweenness,Beta_Mid,0.0455,4
41,Random,Beta_High,0.01,0
41,Degree,Beta_High,0.0105,1
41,Betweenness,Beta_High,0.012,1
41,Random,Normal,0.0125,2
41,Degree,Normal,0.9955,15
41,Betweenness,Normal,0.9955,14
41,Random,Constant_0.4,0.0105,1
41,Degree,Constant_0.4,0.0165,2
41,Betweenness,Constant_0.4,0.021,2
42,Random,Fixed_0.2,0.0345,7
42,Degree,Fixed_0.2,0.9955,9
42,Betweenness,Fixed_0.2,0.9955,9
42,Random,Uniform,0.103,24
42,Degree,Uniform,0.91,37
42,Betweenness,Uniform,0.9085,33
42,Random,Beta_Low,0.9955,16
42,Degree,Beta_Low,0.9955,7
42,Betweenness,Beta_Low,0.9955,8
42,Random,Beta_Mid,0.0105,1
42,Degree,Beta_Mid,0.0615,5
42,Betweenness,Beta_Mid,0.0755,8
42,Random,Beta_High,0.01,0
42,Degree,Beta_High,0.012,1
42,Betweenness,Beta_High,0.013,1
42,Random,Normal,0.0135,1
42,Degree,Normal,0.9955,15
42,Betweenness,Normal,0.9955,15
42,Random,Constant_0.4,0.01,0
42,Degree,Constant_0.4,0.0165,2
42,Betweenness,Constant_0.4,0.021,2
43,Random,Fixed_0.2,0.0135,2
43,Degree,Fixed_0.2,0.9955,9
43,Betweenness,Fixed_0.2,0.9955,9
43,Random,Uniform,0.037,4
43,Degree,Uniform,0.7875,38
43,Betweenness,Uniform,0.7845,42
43,Random,Beta_Low,0.016,3
43,Degree,Beta_Low,0.9955,8
43,Betweenness,Beta_Low,0.9955,7
43,Random,Beta_Mid,0.012,1
43,Degree,Beta_Mid,0.052,4
43,Betweenness,Beta_Mid,0.058,4
43,Random,Beta_High,0.01,0
43,Degree,Beta_High,0.0115,1
43,Betweenness,Beta_High,0.0135,1
43,Random,Normal,0.012,1
43,Degree,Normal,0.9955,16
43,Betweenness,Normal,0.9955,18
43,Random,Constant_0.4,0.01,0
43,Degree,Constant_0.4,0.0165,2
43,Betweenness,Constant_0.4,0.021,2
44,Random,Fixed_0.2,0.0225,4
44,Degree,Fixed_0.2,0.9955,9
44,Betweenness,Fixed_0.2,0.9955,9
44,Random,Uniform,0.205,27
44,Degree,Uniform,0.6735,35
44,Betweenness,Uniform,0.653,38
44,Random,Beta_Low,0.0315,8
44,Degree,Beta_Low,0.9955,7
44,Betweenness,Beta_Low,0.9955,7
44,Random,Beta_Mid,0.011,1
44,Degree,Beta_Mid,0.0775,7
44,Betweenness,Beta_Mid,0.0735,6
44,Random,Beta_High,0.011,1
44,Degree,Beta_High,0.0115,1
44,Betweenness,Beta_High,0.0135,1
44,Random,Normal,0.0135,2
44,Degree,Normal,0.9955,13
44,Betweenness,Normal,0.9955,13
44,Random,Constant_0.4,0.01,0
44,Degree,Constant_0.4,0.0165,2
44,Betweenness,Constant_0.4,0.021,2
45,Random,Fixed_0.2,0.0145,2
45,Degree,Fixed_0.2,0.9955,9
45,Betweenness,Fixed_0.2,0.9955,9
45,Random,Uniform,0.493,50
45,Degree,Uniform,0.709,33
45,Betweenness,Uniform,0.7235,39
45,Random,Beta_Low,0.9955,22
45,Degree,Beta_Low,0.9955,8
45,Betweenness,Beta_Low,0.9955,8
45,Random,Beta_Mid,0.0115,1
45,Degree,Beta_Mid,0.0565,6
45,Betweenness,Beta_Mid,0.062,4
45,Random,Beta_High,0.0105,1
45,Degree,Beta_High,0.0115,1
45,Betweenness,Beta_High,0.013,1
45,Random,Normal,0.0125,1
45,Degree,Normal,0.9955,19
45,Betweenness,Normal,0.9955,18
45,Random,Constant_0.4,0.0105,1
45,Degree,Constant_0.4,0.0165,2
45,Betweenness,Constant_0.4,0.021,2
46,Random,Fixed_0.2,0.0115,1
46,Degree,Fixed_0.2,0.9955,9
46,Betweenness,Fixed_0.2,0.9955,9
46,Random,Uniform,0.115,28
46,Degree,Uniform,0.741,42
46,Betweenness,Uniform,0.801,47
46,Random,Beta_Low,0.018,4
46,Degree,Beta_Low,0.9955,7
46,Betweenness,Beta_Low,0.9955,7
46,Random,Beta_Mid,0.014,4
46,Degree,Beta_Mid,0.052,4
46,Betweenness,Beta_Mid,0.0555,4
46,Random,Beta_High,0.01,0
46,Degree,Beta_High,0.011,1
46,Betweenness,Beta_High,0.013,1
46,Random,Normal,0.0145,2
46,Degree,Normal,0.9955,15
46,Betweenness,Normal,0.9955,17
46,Random,Constant_0.4,0.0105,1
46,Degree,Constant_0.4,0.0165,2
46,Betweenness,Constant_0.4,0.021,2
47,Random,Fixed_0.2,0.012,1
47,Degree,Fixed_0.2,0.9955,9
47,Betweenness,Fixed_0.2,0.9955,9
47,Random,Uniform,0.0855,15
47,Degree,Uniform,0.5295,36
47,Betweenness,Uniform,0.4925,23
47,Random,Beta_Low,0.0155,3
47,Degree,Beta_Low,0.9955,7
47,Betweenness,Beta_Low,0.9955,7
47,Random,Beta_Mid,0.0115,1
47,Degree,Beta_Mid,0.0865,7
47,Betweenness,Beta_Mid,0.093,6
47,Random,Beta_High,0.01,0
47,Degree,Beta_High,0.0105,1
47,Betweenness,Beta_High,0.012,1
47,Random,Normal,0.018,2
47,Degree,Normal,0.9955,14
47,Betweenness,Normal,0.9955,14
47,Random,Constant_0.4,0.01,0
47,Degree,Constant_0.4,0.0165,2
47,Betweenness,Constant_0.4,0.021,2
48,Random,Fixed_0.2,0.0145,4
48,Degree,Fixed_0.2,0.9955,9
48,Betweenness,Fixed_0.2,0.9955,9
48,Random,Uniform,0.0665,8
48,Degree,Uniform,0.7395,37
48,Betweenness,Uniform,0.7445,47
48,Random,Beta_Low,0.0285,7
48,Degree,Beta_Low,0.9955,6
48,Betweenness,Beta_Low,0.9955,6
48,Random,Beta_Mid,0.0115,1
48,Degree,Beta_Mid,0.057,7
48,Betweenness,Beta_Mid,0.063,8
48,Random,Beta_High,0.01,0
48,Degree,Beta_High,0.011,1
48,Betweenness,Beta_High,0.013,1
48,Random,Normal,0.013,1
48,Degree,Normal,0.9955,16
48,Betweenness,Normal,0.9955,15
48,Random,Constant_0.4,0.01,0
48,Degree,Constant_0.4,0.0165,2
48,Betweenness,Constant_0.4,0.021,2
49,Random,Fixed_0.2,0.0155,3
49,Degree,Fixed_0.2,0.9955,9
49,Betweenness,Fixed_0.2,0.9955,9
49,Random,Uniform,0.096,17
49,Degree,Uniform,0.712,33
49,Betweenness,Uniform,0.7015,33
49,Random,Beta_Low,0.0185,4
49,Degree,Beta_Low,0.9955,8
49,Betweenness,Beta_Low,0.9955,8
49,Random,Beta_Mid,0.0105,1
49,Degree,Beta_Mid,0.0645,14
49,Betweenness,Beta_Mid,0.0705,10
49,Random,Beta_High,0.01,0
49,Degree,Beta_High,0.011,1
49,Betweenness,Beta_High,0.0125,1
49,Random,Normal,0.0135,2
49,Degree,Normal,0.0785,7
49,Betweenness,Normal,0.9955,16
49,Random,Constant_0.4,0.01,0
49,Degree,Constant_0.4,0.0165,2
49,Betweenness,Constant_0.4,0.021,2
50,Random,Fixed_0.2,0.0125,3
50,Degree,Fixed_0.2,0.9955,9
50,Betweenness,Fixed_0.2,0.9955,9
50,Random,Uniform,0.5855,38
50,Degree,Uniform,0.732,30
50,Betweenness,Uniform,0.7445,38
50,Random,Beta_Low,0.9955,35
50,Degree,Beta_Low,0.9955,6
50,Betweenness,Beta_Low,0.9955,7
50,Random,Beta_Mid,0.014,2
50,Degree,Beta_Mid,0.075,7
50,Betweenness,Beta_Mid,0.0775,11
50,Random,Beta_High,0.0105,1
50,Degree,Beta_High,0.0105,1
50,Betweenness,Beta_High,0.012,1
50,Random,Normal,0.0145,1
50,Degree,Normal,0.9955,24
50,Betweenness,Normal,0.9955,18
50,Random,Constant_0.4,0.01,0
50,Degree,Constant_0.4,0.0165,2
50,Betweenness,Constant_0.4,0.021,2
51,Random,Fixed_0.2,0.011,1
51,Degree,Fixed_0.2,0.9955,9
51,Betweenness,Fixed_0.2,0.9955,9
51,Random,Uniform,0.024,4
51,Degree,Uniform,0.7825,44
51,Betweenness,Uniform,0.8085,50
51,Random,Beta_Low,0.021,4
51,Degree,Beta_Low,0.9955,6
51,Betweenness,Beta_Low,0.9955,6
51,Random,Beta_Mid,0.01,0
51,Degree,Beta_Mid,0.054,4
51,Betweenness,Beta_Mid,0.0645,7
51,Random,Beta_High,0.01,0
51,Degree,Beta_High,0.0105,1
51,Betweenness,Beta_High,0.012,1
51,Random,Normal,0.012,1
51,Degree,Normal,0.9955,15
51,Betweenness,Normal,0.9955,17
51,Random,Constant_0.4,0.01,0
51,Degree,Constant_0.4,0.0165,2
51,Betweenness,Constant_0.4,0.021,2
52,Random,Fixed_0.2,0.011,1
52,Degree,Fixed_0.2,0.9955,9
52,Betweenness,Fixed_0.2,0.9955,9
52,Random,Uniform,0.127,20
52,Degree,Uniform,0.846,37
52,Betweenness,Uniform,0.7375,32
52,Random,Beta_Low,0.014,3
52,Degree,Beta_Low,0.9955,7
52,Betweenness,Beta_Low,0.9955,7
52,Random,Beta_Mid,0.0105,1
52,Degree,Beta_Mid,0.063,7
52,Betweenness,Beta_Mid,0.068,8
52,Random,Beta_High,0.01,0
52,Degree,Beta_High,0.012,1
52,Betweenness,Beta_High,0.0125,1
52,Random,Normal,0.0145,2
52,Degree,Normal,0.9955,14
52,Betweenness,Normal,0.9955,15
52,Random,Constant_0.4,0.01,0
52,Degree,Constant_0.4,0.0165,2
52,Betweenness,Constant_0.4,0.021,2
53,Random,Fixed_0.2,0.012,3
53,Degree,Fixed_0.2,0.9955,9
53,Betweenness,Fixed_0.2,0.9955,9
53,Random,Uniform,0.5305,46
53,Degree,Uniform,0.8975,33
53,Betweenness,Uniform,0.9,34
53,Random,Beta_Low,0.015,2
53,Degree,Beta_Low,0.9955,7
53,Betweenness,Beta_Low,0.9955,7
53,Random,Beta_Mid,0.013,2
53,Degree,Beta_Mid,0.055,5
53,Betweenness,Beta_Mid,0.0645,8
53,Random,Beta_High,0.01,0
53,Degree,Beta_High,0.011,1
53,Betweenness,Beta_High,0.0125,1
53,Random,Normal,0.013,2
53,Degree,Normal,0.9955,14
53,Betweenness,Normal,0.9955,16
53,Random,Constant_0.4,0.0105,1
53,Degree,Constant_0.4,0.0165,2
53,Betweenness,Constant_0.4,0.021,2
54,Random,Fixed_0.2,0.016,4
54,Degree,Fixed_0.2,0.9955,9
54,Betweenness,Fixed_0.2,0.9955,9
54,Random,Uniform,0.112,21
54,Degree,Uniform,0.7585,46
54,Betweenness,Uniform,0.674,40
54,Random,Beta_Low,0.072,12
54,Degree,Beta_Low,0.9955,7
54,Betweenness,Beta_Low,0.9955,7
54,Random,Beta_Mid,0.0115,1
54,Degree,Beta_Mid,0.0595,4
54,Betweenness,Beta_Mid,0.0635,4
54,Random,Beta_High,0.0105,1
54,Degree,Beta_High,0.0125,1
54,Betweenness,Beta_High,0.0145,1
54,Random,Normal,0.0115,2
54,Degree,Normal,0.9955,15
54,Betweenness,Normal,0.9955,15
54,Random,Constant_0.4,0.0105,1
54,Degree,Constant_0.4,0.0165,2
54,Betweenness,Constant_0.4,0.021,2
55,Random,Fixed_0.2,0.018,2
55,Degree,Fixed_0.2,0.9955,9
55,Betweenness,Fixed_0.2,0.9955,9
55,Random,Uniform,0.0795,13
55,Degree,Uniform,0.468,24
55,Betweenness,Uniform,0.49,20
55,Random,Beta_Low,0.0275,7
55,Degree,Beta_Low,0.9955,8
55,Betweenness,Beta_Low,0.9955,8
55,Random,Beta_Mid,0.011,1
55,Degree,Beta_Mid,0.07,10
55,Betweenness,Beta_Mid,0.0655,5
55,Random,Beta_High,0.01,0
55,Degree,Beta_High,0.0105,1
55,Betweenness,Beta_High,0.012,1
55,Random,Normal,0.014,3
55,Degree,Normal,0.9955,14
55,Betweenness,Normal,0.9955,14
55,Random,Constant_0.4,0.0105,1
55,Degree,Constant_0.4,0.0165,2
55,Betweenness,Constant_0.4,0.021,2
56,Random,Fixed_0.2,0.0125,2
56,Degree,Fixed_0.2,0.9955,9
56,Betweenness,Fixed_0.2,0.9955,9
56,Random,Uniform,0.186,25
56,Degree,Uniform,0.599,24
56,Betweenness,Uniform,0.597,23
56,Random,Beta_Low,0.9955,22
56,Degree,Beta_Low,0.9955,7
56,Betweenness,Beta_Low,0.9955,7
56,Random,Beta_Mid,0.011,1
56,Degree,Beta_Mid,0.0495,5
56,Betweenness,Beta_Mid,0.06,9
56,Random,Beta_High,0.01,0
56,Degree,Beta_High,0.0105,1
56,Betweenness,Beta_High,0.0125,1
56,Random,Normal,0.0125,1
56,Degree,Normal,0.9955,15
56,Betweenness,Normal,0.9955,15
56,Random,Constant_0.4,0.01,0
56,Degree,Constant_0.4,0.0165,2
56,Betweenness,Constant_0.4,0.021,2
57,Random,Fixed_0.2,0.011,1
57,Degree,Fixed_0.2,0.9955,9
57,Betweenness,Fixed_0.2,0.9955,9
57,Random,Uniform,0.2155,36
57,Degree,Uniform,0.613,25
57,Betweenness,Uniform,0.615,29
57,Random,Beta_Low,0.0165,3
57,Degree,Beta_Low,0.9955,8
57,Betweenness,Beta_Low,0.9955,8
57,Random,Beta_Mid,0.0145,6
57,Degree,Beta_Mid,0.0815,7
57,Betweenness,Beta_Mid,0.083,11
57,Random,Beta_High,0.01,0
57,Degree,Beta_High,0.013,1
57,Betweenness,Beta_High,0.014,1
57,Random,Normal,0.0135,2
57,Degree,Normal,0.9955,19
57,Betweenness,Normal,0.1545,19
57,Random,Constant_0.4,0.01,0
57,Degree,Constant_0.4,0.0165,2
57,Betweenness,Constant_0.4,0.021,2
58,Random,Fixed_0.2,0.011,2
58,Degree,Fixed_0.2,0.9955,9
58,Betweenness,Fixed_0.2,0.9955,9
58,Random,Uniform,0.5525,50
58,Degree,Uniform,0.6695,25
58,Betweenness,Uniform,0.7315,44
58,Random,Beta_Low,0.0275,7
58,Degree,Beta_Low,0.9955,7
58,Betweenness,Beta_Low,0.9955,7
58,Random,Beta_Mid,0.0135,2
58,Degree,Beta_Mid,0.056,7
58,Betweenness,Beta_Mid,0.0495,4
58,Random,Beta_High,0.01,0
58,Degree,Beta_High,0.0125,2
58,Betweenness,Beta_High,0.0135,2
58,Random,Normal,0.012,1
58,Degree,Normal,0.9955,13
58,Betweenness,Normal,0.9955,13
58,Random,Constant_0.4,0.01,0
58,Degree,Constant_0.4,0.0165,2
58,Betweenness,Constant_0.4,0.021,2
59,Random,Fixed_0.2,0.0125,2
59,Degree,Fixed_0.2,0.9955,9
59,Betweenness,Fixed_0.2,0.9955,9
59,Random,Uniform,0.1,27
59,Degree,Uniform,0.6135,50
59,Betweenness,Uniform,0.482,37
59,Random,Beta_Low,0.022,4
59,Degree,Beta_Low,0.9955,7
59,Betweenness,Beta_Low,0.9955,7
59,Random,Beta_Mid,0.012,1
59,Degree,Beta_Mid,0.0755,7
59,Betweenness,Beta_Mid,0.0835,16
59,Random,Beta_High,0.01,0
59,Degree,Beta_High,0.0105,1
59,Betweenness,Beta_High,0.0115,1
59,Random,Normal,0.0135,2
59,Degree,Normal,0.9955,17
59,Betweenness,Normal,0.9955,18
59,Random,Constant_0.4,0.011,1
59,Degree,Constant_0.4,0.0165,2
59,Betweenness,Constant_0.4,0.021,2
60,Random,Fixed_0.2,0.0105,1
60,Degree,Fixed_0.2,0.9955,9
60,Betweenness,Fixed_0.2,0.9955,9
60,Random,Uniform,0.165,19
60,Degree,Uniform,0.8025,35
60,Betweenness,Uniform,0.7425,30
60,Random,Beta_Low,0.9955,17
60,Degree,Beta_Low,0.9955,7
60,Betweenness,Beta_Low,0.9955,7
60,Random,Beta_Mid,0.0115,1
60,Degree,Beta_Mid,0.05,4
60,Betweenness,Beta_Mid,0.0475,5
60,Random,Beta_High,0.01,0
60,Degree,Beta_High,0.0115,1
60,Betweenness,Beta_High,0.013,1
60,Random,Normal,0.014,2
60,Degree,Normal,0.9955,18
60,Betweenness,Normal,0.9955,17
60,Random,Constant_0.4,0.0105,1
60,Degree,Constant_0.4,0.0165,2
60,Betweenness,Constant_0.4,0.021,2
61,Random,Fixed_0.2,0.0115,1
61,Degree,Fixed_0.2,0.9955,9
61,Betweenness,Fixed_0.2,0.9955,9
61,Random,Uniform,0.0495,11
61,Degree,Uniform,0.8175,49
61,Betweenness,Uniform,0.816,44
61,Random,Beta_Low,0.018,4
61,Degree,Beta_Low,0.9945,8
61,Betweenness,Beta_Low,0.9945,8
61,Random,Beta_Mid,0.0115,1
61,Degree,Beta_Mid,0.0495,5
61,Betweenness,Beta_Mid,0.049,5
61,Random,Beta_High,0.01,0
61,Degree,Beta_High,0.0125,1
61,Betweenness,Beta_High,0.013,1
61,Random,Normal,0.0135,1
61,Degree,Normal,0.9955,17
61,Betweenness,Normal,0.9955,17
61,Random,Constant_0.4,0.0105,1
61,Degree,Constant_0.4,0.0165,2
61,Betweenness,Constant_0.4,0.021,2
62,Random,Fixed_0.2,0.013,2
62,Degree,Fixed_0.2,0.9955,9
62,Betweenness,Fixed_0.2,0.9955,9
62,Random,Uniform,0.1085,15
62,Degree,Uniform,0.422,31
62,Betweenness,Uniform,0.438,29
62,Random,Beta_Low,0.9955,19
62,Degree,Beta_Low,0.9955,8
62,Betweenness,Beta_Low,0.9955,9
62,Random,Beta_Mid,0.0115,1
62,Degree,Beta_Mid,0.0625,6
62,Betweenness,Beta_Mid,0.071,9
62,Random,Beta_High,0.01,0
62,Degree,Beta_High,0.011,1
62,Betweenness,Beta_High,0.012,1
62,Random,Normal,0.014,1
62,Degree,Normal,0.9955,15
62,Betweenness,Normal,0.9955,18
62,Random,Constant_0.4,0.0105,1
62,Degree,Constant_0.4,0.0165,2
62,Betweenness,Constant_0.4,0.021,2
63,Random,Fixed_0.2,0.014,2
63,Degree,Fixed_0.2,0.9955,9
63,Betweenness,Fixed_0.2,0.9955,9
63,Random,Uniform,0.0525,9
63,Degree,Uniform,0.7805,32
63,Betweenness,Uniform,0.7135,30
63,Random,Beta_Low,0.0495,17
63,Degree,Beta_Low,0.9955,7
63,Betweenness,Beta_Low,0.9955,7
63,Random,Beta_Mid,0.0125,1
63,Degree,Beta_Mid,0.0435,3
63,Betweenness,Beta_Mid,0.0555,8
63,Random,Beta_High,0.01,0
63,Degree,Beta_High,0.011,1
63,Betweenness,Beta_High,0.013,1
63,Random,Normal,0.012,1
63,Degree,Normal,0.9955,22
63,Betweenness,Normal,0.9955,17
63,Random,Constant_0.4,0.0105,1
63,Degree,Constant_0.4,0.0165,2
63,Betweenness,Constant_0.4,0.021,2
64,Random,Fixed_0.2,0.0145,4
64,Degree,Fixed_0.2,0.9955,9
64,Betweenness,Fixed_0.2,0.9955,9
64,Random,Uniform,0.0425,6
64,Degree,Uniform,0.745,36
64,Betweenness,Uniform,0.6915,30
64,Random,Beta_Low,0.9955,24
64,Degree,Beta_Low,0.9955,7
64,Betweenness,Beta_Low,0.9955,7
64,Random,Beta_Mid,0.011,1
64,Degree,Beta_Mid,0.049,5
64,Betweenness,Beta_Mid,0.0485,5
64,Random,Beta_High,0.01,0
64,Degree,Beta_High,0.0115,1
64,Betweenness,Beta_High,0.0125,1
64,Random,Normal,0.013,1
64,Degree,Normal,0.9955,16
64,Betweenness,Normal,0.9955,17
64,Random,Constant_0.4,0.01,0
64,Degree,Constant_0.4,0.0165,2
64,Betweenness,Constant_0.4,0.021,2
65,Random,Fixed_0.2,0.033,8
65,Degree,Fixed_0.2,0.9955,9
65,Betweenness,Fixed_0.2,0.9955,9
65,Random,Uniform,0.199,24
65,Degree,Uniform,0.5515,23
65,Betweenness,Uniform,0.5495,21
65,Random,Beta_Low,0.019,3
65,Degree,Beta_Low,0.9955,7
65,Betweenness,Beta_Low,0.9955,8
65,Random,Beta_Mid,0.0105,1
65,Degree,Beta_Mid,0.045,4
65,Betweenness,Beta_Mid,0.0485,3
65,Random,Beta_High,0.01,0
65,Degree,Beta_High,0.011,1
65,Betweenness,Beta_High,0.012,1
65,Random,Normal,0.014,2
65,Degree,Normal,0.9955,19
65,Betweenness,Normal,0.9955,19
65,Random,Constant_0.4,0.01,0
65,Degree,Constant_0.4,0.0165,2
65,Betweenness,Constant_0.4,0.021,2
66,Random,Fixed_0.2,0.015,2
66,Degree,Fixed_0.2,0.9955,9
66,Betweenness,Fixed_0.2,0.9955,9
66,Random,Uniform,0.0905,18
66,Degree,Uniform,0.53,24
66,Betweenness,Uniform,0.4915,18
66,Random,Beta_Low,0.9955,24
66,Degree,Beta_Low,0.9955,6
66,Betweenness,Beta_Low,0.9955,6
66,Random,Beta_Mid,0.0105,1
66,Degree,Beta_Mid,0.062,14
66,Betweenness,Beta_Mid,0.0985,16
66,Random,Beta_High,0.0105,1
66,Degree,Beta_High,0.0115,1
66,Betweenness,Beta_High,0.0125,1
66,Random,Normal,0.0115,1
66,Degree,Normal,0.9955,14
66,Betweenness,Normal,0.9955,14
66,Random,Constant_0.4,0.01,0
66,Degree,Constant_0.4,0.0165,2
66,Betweenness,Constant_0.4,0.021,2
67,Random,Fixed_0.2,0.0125,1
67,Degree,Fixed_0.2,0.9955,9
67,Betweenness,Fixed_0.2,0.9955,9
67,Random,Uniform,0.145,26
67,Degree,Uniform,0.525,23
67,Betweenness,Uniform,0.734,50
67,Random,Beta_Low,0.9955,22
