Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
141,Random,"Beta_High, Normal, Constant_0.4",0.0155,1
141,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
141,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
142,Random,Fixed_0.2,1.0,9
142,Degree,Fixed_0.2,1.0,4
142,Betweenness,Fixed_0.2,1.0,4
142,Random,Uniform,0.035,5
142,Degree,Uniform,0.539,21
142,Betweenness,Uniform,0.5205,25
142,Random,Beta_Low,0.052,9
142,Degree,Beta_Low,1.0,7
142,Betweenness,Beta_Low,1.0,7
142,Random,Beta_Mid,0.018,2
142,Degree,Beta_Mid,0.42,21
142,Betweenness,Beta_Mid,0.423,26
142,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
142,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
142,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
143,Random,Fixed_0.2,1.0,8
143,Degree,Fixed_0.2,1.0,4
143,Betweenness,Fixed_0.2,1.0,4
143,Random,Uniform,0.132,9
143,Degree,Uniform,0.528,14
143,Betweenness,Uniform,0.524,14
143,Random,Beta_Low,1.0,15
143,Degree,Beta_Low,1.0,6
143,Betweenness,Beta_Low,1.0,6
143,Random,Beta_Mid,0.016,4
143,Degree,Beta_Mid,0.318,11
143,Betweenness,Beta_Mid,0.319,12
143,Random,"Beta_High, Normal, Constant_0.4",0.013,1
143,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
143,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
144,Random,Fixed_0.2,1.0,13
144,Degree,Fixed_0.2,1.0,4
144,Betweenness,Fixed_0.2,1.0,4
144,Random,Uniform,0.043,8
144,Degree,Uniform,0.4025,11
144,Betweenness,Uniform,0.3885,11
144,Random,Beta_Low,0.999,16
144,Degree,Beta_Low,0.999,8
144,Betweenness,Beta_Low,0.999,8
144,Random,Beta_Mid,0.0175,3
144,Degree,Beta_Mid,0.2425,6
144,Betweenness,Beta_Mid,0.239,5
144,Random,"Beta_High, Normal, Constant_0.4",0.012,1
144,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
144,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
145,Random,Fixed_0.2,1.0,10
145,Degree,Fixed_0.2,1.0,4
145,Betweenness,Fixed_0.2,1.0,4
145,Random,Uniform,0.167,13
145,Degree,Uniform,0.4895,14
145,Betweenness,Uniform,0.4825,14
145,Random,Beta_Low,1.0,16
145,Degree,Beta_Low,1.0,7
145,Betweenness,Beta_Low,1.0,7
145,Random,Beta_Mid,0.0145,2
145,Degree,Beta_Mid,0.323,22
145,Betweenness,Beta_Mid,0.324,16
145,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
145,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
145,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
146,Random,Fixed_0.2,1.0,8
146,Degree,Fixed_0.2,1.0,4
146,Betweenness,Fixed_0.2,1.0,4
146,Random,Uniform,0.0965,11
146,Degree,Uniform,0.4545,11
146,Betweenness,Uniform,0.476,13
146,Random,Beta_Low,1.0,23
146,Degree,Beta_Low,1.0,6
146,Betweenness,Beta_Low,1.0,6
146,Random,Beta_Mid,0.023,4
146,Degree,Beta_Mid,0.2915,11
146,Betweenness,Beta_Mid,0.2895,11
146,Random,"Beta_High, Normal, Constant_0.4",0.012,1
146,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
146,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
147,Random,Fixed_0.2,1.0,9
147,Degree,Fixed_0.2,1.0,4
147,Betweenness,Fixed_0.2,1.0,4
147,Random,Uniform,0.043,5
147,Degree,Uniform,0.5495,13
147,Betweenness,Uniform,0.5505,16
147,Random,Beta_Low,0.999,16
147,Degree,Beta_Low,0.999,6
147,Betweenness,Beta_Low,0.999,6
147,Random,Beta_Mid,0.016,2
147,Degree,Beta_Mid,0.2905,8
147,Betweenness,Beta_Mid,0.2985,8
147,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
147,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
147,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
148,Random,Fixed_0.2,1.0,10
148,Degree,Fixed_0.2,1.0,4
148,Betweenness,Fixed_0.2,1.0,4
148,Random,Uniform,0.0245,4
148,Degree,Uniform,0.5,11
148,Betweenness,Uniform,0.5,18
148,Random,Beta_Low,1.0,11
148,Degree,Beta_Low,1.0,7
148,Betweenness,Beta_Low,1.0,7
148,Random,Beta_Mid,0.0355,2
148,Degree,Beta_Mid,0.348,9
148,Betweenness,Beta_Mid,0.3545,9
148,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
148,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
148,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
149,Random,Fixed_0.2,1.0,12
149,Degree,Fixed_0.2,1.0,4
149,Betweenness,Fixed_0.2,1.0,4
149,Random,Uniform,0.0405,7
149,Degree,Uniform,0.5075,15
149,Betweenness,Uniform,0.5395,23
149,Random,Beta_Low,1.0,22
149,Degree,Beta_Low,1.0,7
149,Betweenness,Beta_Low,1.0,7
149,Random,Beta_Mid,0.019,3
149,Degree,Beta_Mid,0.3265,18
149,Betweenness,Beta_Mid,0.3085,17
149,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
149,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
149,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
150,Random,Fixed_0.2,1.0,7
150,Degree,Fixed_0.2,1.0,4
150,Betweenness,Fixed_0.2,1.0,4
150,Random,Uniform,0.044,7
150,Degree,Uniform,0.572,17
150,Betweenness,Uniform,0.563,14
150,Random,Beta_Low,1.0,17
150,Degree,Beta_Low,1.0,6
150,Betweenness,Beta_Low,1.0,6
150,Random,Beta_Mid,0.014,3
150,Degree,Beta_Mid,0.346,16
150,Betweenness,Beta_Mid,0.3395,16
150,Random,"Beta_High, Normal, Constant_0.4",0.01,0
150,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
150,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
151,Random,Fixed_0.2,1.0,11
151,Degree,Fixed_0.2,1.0,4
151,Betweenness,Fixed_0.2,1.0,4
151,Random,Uniform,0.118,15
151,Degree,Uniform,0.458,11
151,Betweenness,Uniform,0.4645,10
151,Random,Beta_Low,1.0,16
151,Degree,Beta_Low,1.0,7
151,Betweenness,Beta_Low,1.0,7
151,Random,Beta_Mid,0.0235,4
151,Degree,Beta_Mid,0.362,15
151,Betweenness,Beta_Mid,0.342,11
151,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
151,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
151,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
152,Random,Fixed_0.2,1.0,10
152,Degree,Fixed_0.2,1.0,4
152,Betweenness,Fixed_0.2,1.0,4
152,Random,Uniform,0.0715,5
152,Degree,Uniform,0.48,14
152,Betweenness,Uniform,0.458,11
152,Random,Beta_Low,1.0,18
152,Degree,Beta_Low,1.0,7
152,Betweenness,Beta_Low,1.0,7
152,Random,Beta_Mid,0.021,3
152,Degree,Beta_Mid,0.3065,8
152,Betweenness,Beta_Mid,0.318,12
152,Random,"Beta_High, Normal, Constant_0.4",0.01,0
152,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
152,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
153,Random,Fixed_0.2,1.0,13
153,Degree,Fixed_0.2,1.0,4
153,Betweenness,Fixed_0.2,1.0,4
153,Random,Uniform,0.0515,15
153,Degree,Uniform,0.5125,11
153,Betweenness,Uniform,0.5165,13
153,Random,Beta_Low,1.0,20
153,Degree,Beta_Low,1.0,6
153,Betweenness,Beta_Low,1.0,6
153,Random,Beta_Mid,0.023,2
153,Degree,Beta_Mid,0.2875,10
153,Betweenness,Beta_Mid,0.2795,11
153,Random,"Beta_High, Normal, Constant_0.4",0.011,1
153,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
153,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
154,Random,Fixed_0.2,1.0,9
154,Degree,Fixed_0.2,1.0,4
154,Betweenness,Fixed_0.2,1.0,4
154,Random,Uniform,0.0335,5
154,Degree,Uniform,0.424,10
154,Betweenness,Uniform,0.4125,9
154,Random,Beta_Low,1.0,14
154,Degree,Beta_Low,1.0,8
154,Betweenness,Beta_Low,1.0,8
154,Random,Beta_Mid,0.023,3
154,Degree,Beta_Mid,0.3335,12
154,Betweenness,Beta_Mid,0.3345,13
154,Random,"Beta_High, Normal, Constant_0.4",0.011,1
154,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
154,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
155,Random,Fixed_0.2,1.0,8
155,Degree,Fixed_0.2,1.0,4
155,Betweenness,Fixed_0.2,1.0,4
155,Random,Uniform,0.1125,14
155,Degree,Uniform,0.5265,13
155,Betweenness,Uniform,0.4955,11
155,Random,Beta_Low,1.0,29
155,Degree,Beta_Low,1.0,6
155,Betweenness,Beta_Low,1.0,6
155,Random,Beta_Mid,0.0225,3
155,Degree,Beta_Mid,0.2885,10
155,Betweenness,Beta_Mid,0.287,10
155,Random,"Beta_High, Normal, Constant_0.4",0.0145,1
155,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
155,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
156,Random,Fixed_0.2,1.0,10
156,Degree,Fixed_0.2,1.0,4
156,Betweenness,Fixed_0.2,1.0,4
156,Random,Uniform,0.136,15
156,Degree,Uniform,0.503,15
156,Betweenness,Uniform,0.4945,21
156,Random,Beta_Low,1.0,16
156,Degree,Beta_Low,1.0,5
156,Betweenness,Beta_Low,1.0,6
156,Random,Beta_Mid,0.017,3
156,Degree,Beta_Mid,0.345,10
156,Betweenness,Beta_Mid,0.3295,8
156,Random,"Beta_High, Normal, Constant_0.4",0.01,0
156,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
156,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
157,Random,Fixed_0.2,1.0,11
157,Degree,Fixed_0.2,1.0,4
157,Betweenness,Fixed_0.2,1.0,4
157,Random,Uniform,0.0245,6
157,Degree,Uniform,0.4285,9
157,Betweenness,Uniform,0.445,9
157,Random,Beta_Low,1.0,14
157,Degree,Beta_Low,1.0,6
157,Betweenness,Beta_Low,1.0,6
157,Random,Beta_Mid,0.017,2
157,Degree,Beta_Mid,0.309,14
157,Betweenness,Beta_Mid,0.297,14
157,Random,"Beta_High, Normal, Constant_0.4",0.012,1
157,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
157,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
158,Random,Fixed_0.2,1.0,16
158,Degree,Fixed_0.2,1.0,4
158,Betweenness,Fixed_0.2,1.0,4
158,Random,Uniform,0.081,12
158,Degree,Uniform,0.496,11
158,Betweenness,Uniform,0.4795,10
158,Random,Beta_Low,1.0,19
158,Degree,Beta_Low,1.0,6
158,Betweenness,Beta_Low,1.0,6
158,Random,Beta_Mid,0.0275,3
158,Degree,Beta_Mid,0.3615,13
158,Betweenness,Beta_Mid,0.3625,13
158,Random,"Beta_High, Normal, Constant_0.4",0.013,1
158,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
158,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
159,Random,Fixed_0.2,1.0,23
159,Degree,Fixed_0.2,1.0,4
159,Betweenness,Fixed_0.2,1.0,4
159,Random,Uniform,0.169,17
159,Degree,Uniform,0.5545,17
159,Betweenness,Uniform,0.5545,17
159,Random,Beta_Low,1.0,18
159,Degree,Beta_Low,1.0,6
159,Betweenness,Beta_Low,1.0,6
159,Random,Beta_Mid,0.012,1
159,Degree,Beta_Mid,0.3535,12
159,Betweenness,Beta_Mid,0.3485,13
159,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
159,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
159,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
160,Random,Fixed_0.2,1.0,9
160,Degree,Fixed_0.2,1.0,4
160,Betweenness,Fixed_0.2,1.0,4
160,Random,Uniform,0.056,14
160,Degree,Uniform,0.515,12
160,Betweenness,Uniform,0.515,12
160,Random,Beta_Low,0.041,7
160,Degree,Beta_Low,1.0,8
160,Betweenness,Beta_Low,1.0,8
160,Random,Beta_Mid,0.0195,3
160,Degree,Beta_Mid,0.264,10
160,Betweenness,Beta_Mid,0.2555,10
160,Random,"Beta_High, Normal, Constant_0.4",0.014,1
160,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
160,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
161,Random,Fixed_0.2,1.0,9
161,Degree,Fixed_0.2,1.0,4
161,Betweenness,Fixed_0.2,1.0,4
161,Random,Uniform,0.0345,7
161,Degree,Uniform,0.496,12
161,Betweenness,Uniform,0.487,17
161,Random,Beta_Low,1.0,15
161,Degree,Beta_Low,1.0,7
161,Betweenness,Beta_Low,1.0,7
161,Random,Beta_Mid,0.0175,2
161,Degree,Beta_Mid,0.3305,11
161,Betweenness,Beta_Mid,0.32,11
161,Random,"Beta_High, Normal, Constant_0.4",0.015,1
161,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
161,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
162,Random,Fixed_0.2,1.0,10
162,Degree,Fixed_0.2,1.0,4
162,Betweenness,Fixed_0.2,1.0,4
162,Random,Uniform,0.0505,5
162,Degree,Uniform,0.5435,14
162,Betweenness,Uniform,0.5515,14
162,Random,Beta_Low,1.0,15
162,Degree,Beta_Low,1.0,6
162,Betweenness,Beta_Low,1.0,7
162,Random,Beta_Mid,0.0185,3
162,Degree,Beta_Mid,0.286,13
162,Betweenness,Beta_Mid,0.2895,18
162,Random,"Beta_High, Normal, Constant_0.4",0.011,1
162,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
162,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
163,Random,Fixed_0.2,1.0,14
163,Degree,Fixed_0.2,1.0,4
163,Betweenness,Fixed_0.2,1.0,4
163,Random,Uniform,0.019,3
163,Degree,Uniform,0.4665,11
163,Betweenness,Uniform,0.472,12
163,Random,Beta_Low,1.0,16
163,Degree,Beta_Low,1.0,6
163,Betweenness,Beta_Low,1.0,6
163,Random,Beta_Mid,0.0185,2
163,Degree,Beta_Mid,0.341,9
163,Betweenness,Beta_Mid,0.333,11
163,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
163,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
163,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
164,Random,Fixed_0.2,1.0,8
164,Degree,Fixed_0.2,1.0,4
164,Betweenness,Fixed_0.2,1.0,4
164,Random,Uniform,0.14,9
164,Degree,Uniform,0.512,18
164,Betweenness,Uniform,0.5025,20
164,Random,Beta_Low,1.0,17
164,Degree,Beta_Low,1.0,6
164,Betweenness,Beta_Low,1.0,6
164,Random,Beta_Mid,0.018,2
164,Degree,Beta_Mid,0.307,11
164,Betweenness,Beta_Mid,0.3035,11
164,Random,"Beta_High, Normal, Constant_0.4",0.01,0
164,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
164,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
165,Random,Fixed_0.2,1.0,8
165,Degree,Fixed_0.2,1.0,4
165,Betweenness,Fixed_0.2,1.0,4
165,Random,Uniform,0.055,8
165,Degree,Uniform,0.538,14
165,Betweenness,Uniform,0.538,15
165,Random,Beta_Low,1.0,19
165,Degree,Beta_Low,1.0,7
165,Betweenness,Beta_Low,1.0,7
165,Random,Beta_Mid,0.016,2
165,Degree,Beta_Mid,0.3025,8
165,Betweenness,Beta_Mid,0.31,8
165,Random,"Beta_High, Normal, Constant_0.4",0.011,1
165,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
165,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
166,Random,Fixed_0.2,1.0,10
166,Degree,Fixed_0.2,1.0,4
166,Betweenness,Fixed_0.2,1.0,4
166,Random,Uniform,0.028,6
166,Degree,Uniform,0.4925,14
166,Betweenness,Uniform,0.4855,14
166,Random,Beta_Low,1.0,16
166,Degree,Beta_Low,1.0,7
166,Betweenness,Beta_Low,1.0,7
166,Random,Beta_Mid,0.0195,2
166,Degree,Beta_Mid,0.2935,10
166,Betweenness,Beta_Mid,0.295,8
166,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
166,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
166,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
167,Random,Fixed_0.2,1.0,12
167,Degree,Fixed_0.2,1.0,4
167,Betweenness,Fixed_0.2,1.0,4
167,Random,Uniform,0.031,4
167,Degree,Uniform,0.4745,18
167,Betweenness,Uniform,0.4895,18
167,Random,Beta_Low,1.0,14
167,Degree,Beta_Low,1.0,7
167,Betweenness,Beta_Low,1.0,7
167,Random,Beta_Mid,0.013,2
167,Degree,Beta_Mid,0.356,15
167,Betweenness,Beta_Mid,0.35,10
167,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
167,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
167,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
168,Random,Fixed_0.2,1.0,7
168,Degree,Fixed_0.2,1.0,4
168,Betweenness,Fixed_0.2,1.0,4
168,Random,Uniform,0.0135,2
168,Degree,Uniform,0.554,16
168,Betweenness,Uniform,0.5565,14
168,Random,Beta_Low,1.0,17
168,Degree,Beta_Low,1.0,7
168,Betweenness,Beta_Low,1.0,7
168,Random,Beta_Mid,0.0285,6
168,Degree,Beta_Mid,0.3075,10
168,Betweenness,Beta_Mid,0.3155,10
168,Random,"Beta_High, Normal, Constant_0.4",0.012,1
168,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
168,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
169,Random,Fixed_0.2,1.0,12
169,Degree,Fixed_0.2,1.0,4
169,Betweenness,Fixed_0.2,1.0,4
169,Random,Uniform,0.039,10
169,Degree,Uniform,0.5225,9
169,Betweenness,Uniform,0.5145,9
169,Random,Beta_Low,1.0,21
169,Degree,Beta_Low,1.0,6
169,Betweenness,Beta_Low,1.0,7
169,Random,Beta_Mid,0.018,3
169,Degree,Beta_Mid,0.343,19
169,Betweenness,Beta_Mid,0.368,18
169,Random,"Beta_High, Normal, Constant_0.4",0.012,1
169,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
169,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
170,Random,Fixed_0.2,1.0,13
170,Degree,Fixed_0.2,1.0,4
170,Betweenness,Fixed_0.2,1.0,4
170,Random,Uniform,0.0535,6
170,Degree,Uniform,0.478,11
170,Betweenness,Uniform,0.4705,11
170,Random,Beta_Low,1.0,12
170,Degree,Beta_Low,1.0,6
170,Betweenness,Beta_Low,1.0,6
170,Random,Beta_Mid,0.013,3
170,Degree,Beta_Mid,0.3365,14
170,Betweenness,Beta_Mid,0.314,14
170,Random,"Beta_High, Normal, Constant_0.4",0.012,1
170,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
170,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
171,Random,Fixed_0.2,1.0,13
171,Degree,Fixed_0.2,1.0,4
171,Betweenness,Fixed_0.2,1.0,4
171,Random,Uniform,0.0195,3
171,Degree,Uniform,0.4715,11
171,Betweenness,Uniform,0.471,11
171,Random,Beta_Low,1.0,27
171,Degree,Beta_Low,1.0,8
171,Betweenness,Beta_Low,1.0,8
171,Random,Beta_Mid,0.023,2
171,Degree,Beta_Mid,0.295,12
171,Betweenness,Beta_Mid,0.303,20
171,Random,"Beta_High, Normal, Constant_0.4",0.016,1
171,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
171,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
172,Random,Fixed_0.2,1.0,10
172,Degree,Fixed_0.2,1.0,4
172,Betweenness,Fixed_0.2,1.0,4
172,Random,Uniform,0.123,11
172,Degree,Uniform,0.4695,15
172,Betweenness,Uniform,0.4615,12
172,Random,Beta_Low,1.0,16
172,Degree,Beta_Low,1.0,7
172,Betweenness,Beta_Low,1.0,6
172,Random,Beta_Mid,0.0195,3
172,Degree,Beta_Mid,0.3395,10
172,Betweenness,Beta_Mid,0.329,9
172,Random,"Beta_High, Normal, Constant_0.4",0.0175,1
172,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
172,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
173,Random,Fixed_0.2,1.0,8
173,Degree,Fixed_0.2,1.0,4
173,Betweenness,Fixed_0.2,1.0,4
173,Random,Uniform,0.036,8
173,Degree,Uniform,0.5245,20
173,Betweenness,Uniform,0.52,19
173,Random,Beta_Low,1.0,12
173,Degree,Beta_Low,1.0,6
173,Betweenness,Beta_Low,1.0,6
173,Random,Beta_Mid,0.015,3
173,Degree,Beta_Mid,0.317,12
173,Betweenness,Beta_Mid,0.3055,14
173,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
173,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
173,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
174,Random,Fixed_0.2,1.0,10
174,Degree,Fixed_0.2,1.0,4
174,Betweenness,Fixed_0.2,1.0,4
174,Random,Uniform,0.0185,3
174,Degree,Uniform,0.4935,13
174,Betweenness,Uniform,0.492,12
174,Random,Beta_Low,1.0,16
174,Degree,Beta_Low,1.0,6
174,Betweenness,Beta_Low,1.0,6
174,Random,Beta_Mid,0.0185,1
174,Degree,Beta_Mid,0.3035,12
174,Betweenness,Beta_Mid,0.315,23
174,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
174,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
174,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
175,Random,Fixed_0.2,1.0,11
175,Degree,Fixed_0.2,1.0,4
175,Betweenness,Fixed_0.2,1.0,4
175,Random,Uniform,0.023,6
175,Degree,Uniform,0.4775,15
175,Betweenness,Uniform,0.4785,21
175,Random,Beta_Low,0.999,13
175,Degree,Beta_Low,0.999,6
175,Betweenness,Beta_Low,0.999,6
175,Random,Beta_Mid,0.017,2
175,Degree,Beta_Mid,0.3355,9
175,Betweenness,Beta_Mid,0.312,8
175,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
175,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
175,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
176,Random,Fixed_0.2,1.0,14
176,Degree,Fixed_0.2,1.0,4
176,Betweenness,Fixed_0.2,1.0,4
176,Random,Uniform,0.051,16
176,Degree,Uniform,0.486,20
176,Betweenness,Uniform,0.519,18
176,Random,Beta_Low,1.0,12
176,Degree,Beta_Low,1.0,6
176,Betweenness,Beta_Low,1.0,6
176,Random,Beta_Mid,0.0125,2
176,Degree,Beta_Mid,0.362,12
176,Betweenness,Beta_Mid,0.3495,11
176,Random,"Beta_High, Normal, Constant_0.4",0.011,1
176,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
176,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
177,Random,Fixed_0.2,1.0,11
177,Degree,Fixed_0.2,1.0,4
177,Betweenness,Fixed_0.2,1.0,4
177,Random,Uniform,0.0185,2
177,Degree,Uniform,0.4155,13
177,Betweenness,Uniform,0.4085,13
177,Random,Beta_Low,0.999,15
177,Degree,Beta_Low,0.999,6
177,Betweenness,Beta_Low,0.999,6
177,Random,Beta_Mid,0.013,1
177,Degree,Beta_Mid,0.3085,10
177,Betweenness,Beta_Mid,0.308,17
177,Random,"Beta_High, Normal, Constant_0.4",0.011,1
177,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
177,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
178,Random,Fixed_0.2,1.0,14
178,Degree,Fixed_0.2,1.0,4
178,Betweenness,Fixed_0.2,1.0,4
178,Random,Uniform,0.0205,3
178,Degree,Uniform,0.529,14
178,Betweenness,Uniform,0.538,14
178,Random,Beta_Low,0.999,13
178,Degree,Beta_Low,0.999,7
178,Betweenness,Beta_Low,0.999,7
178,Random,Beta_Mid,0.0175,4
178,Degree,Beta_Mid,0.3325,11
178,Betweenness,Beta_Mid,0.3275,13
178,Random,"Beta_High, Normal, Constant_0.4",0.012,1
178,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
178,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
179,Random,Fixed_0.2,1.0,9
179,Degree,Fixed_0.2,1.0,4
179,Betweenness,Fixed_0.2,1.0,4
179,Random,Uniform,0.1185,17
179,Degree,Uniform,0.4515,13
179,Betweenness,Uniform,0.4565,19
179,Random,Beta_Low,1.0,24
179,Degree,Beta_Low,1.0,6
179,Betweenness,Beta_Low,1.0,6
179,Random,Beta_Mid,0.0195,2
179,Degree,Beta_Mid,0.4205,18
179,Betweenness,Beta_Mid,0.3995,23
179,Random,"Beta_High, Normal, Constant_0.4",0.026,2
179,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
179,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
180,Random,Fixed_0.2,1.0,12
180,Degree,Fixed_0.2,1.0,4
180,Betweenness,Fixed_0.2,1.0,4
180,Random,Uniform,0.041,9
180,Degree,Uniform,0.568,20
180,Betweenness,Uniform,0.568,20
180,Random,Beta_Low,1.0,14
180,Degree,Beta_Low,1.0,6
180,Betweenness,Beta_Low,1.0,6
180,Random,Beta_Mid,0.0115,1
180,Degree,Beta_Mid,0.3415,14
180,Betweenness,Beta_Mid,0.339,14
180,Random,"Beta_High, Normal, Constant_0.4",0.013,1
180,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
180,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
181,Random,Fixed_0.2,1.0,8
181,Degree,Fixed_0.2,1.0,4
181,Betweenness,Fixed_0.2,1.0,4
181,Random,Uniform,0.03,5
181,Degree,Uniform,0.442,13
181,Betweenness,Uniform,0.4405,12
181,Random,Beta_Low,1.0,15
181,Degree,Beta_Low,1.0,9
181,Betweenness,Beta_Low,1.0,9
181,Random,Beta_Mid,0.021,2
181,Degree,Beta_Mid,0.391,14
181,Betweenness,Beta_Mid,0.374,11
181,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
181,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
181,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
182,Random,Fixed_0.2,1.0,8
182,Degree,Fixed_0.2,1.0,4
182,Betweenness,Fixed_0.2,1.0,4
182,Random,Uniform,0.0335,5
182,Degree,Uniform,0.494,15
182,Betweenness,Uniform,0.4825,16
182,Random,Beta_Low,1.0,15
182,Degree,Beta_Low,1.0,6
182,Betweenness,Beta_Low,1.0,7
182,Random,Beta_Mid,0.0235,4
182,Degree,Beta_Mid,0.3145,10
182,Betweenness,Beta_Mid,0.3315,13
182,Random,"Beta_High, Normal, Constant_0.4",0.011,1
182,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
182,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
183,Random,Fixed_0.2,1.0,16
183,Degree,Fixed_0.2,1.0,4
183,Betweenness,Fixed_0.2,1.0,4
183,Random,Uniform,0.064,13
183,Degree,Uniform,0.4015,11
183,Betweenness,Uniform,0.403,12
183,Random,Beta_Low,0.999,25
183,Degree,Beta_Low,0.999,7
183,Betweenness,Beta_Low,0.999,7
183,Random,Beta_Mid,0.0155,4
